project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_project	archive_accession
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1529	Homo sapiens	2200	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635985
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1530	Homo sapiens	2600	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635935
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1532	Homo sapiens	2700	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635952
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1533	Homo sapiens	2200	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635997
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1534	Homo sapiens	2800	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635940
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1536	Homo sapiens	1800	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636026
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1537	Homo sapiens	2000	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3636030
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1538	Homo sapiens	2000	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635990
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1539	Homo sapiens	2800	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635965
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1541	Homo sapiens	2100	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635969
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1543	Homo sapiens	1900	10.1371/journal.pone.0060307	skeletal tissue	bone	ENA	PRJEB33848	ERS3636025,ERS3636093,ERS3636094,ERS3636095,ERS3636096
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1543	Homo sapiens	1900	10.1371/journal.pone.0060307	soft tissue	unknown	ENA	PRJEB33848	ERS3636018,ERS3636097,ERS3636098,ERS3636099,ERS3636100,ERS3636101
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1545	Homo sapiens	2200	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3636000
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1546	Homo sapiens	2200	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635991
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1547	Homo sapiens	1800	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636016
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1549	Homo sapiens	2000	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636039
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1550	Homo sapiens	2200	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635982
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1553	Homo sapiens	2700	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635950
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1554	Homo sapiens	2300	10.1371/journal.pone.0060307	skeletal tissue	bone	ENA	PRJEB33848	ERS3635915
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1554	Homo sapiens	2300	10.1371/journal.pone.0060307	soft tissue	unknown	ENA	PRJEB33848	ERS3635922
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1555	Homo sapiens	1900	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636017
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1556	Homo sapiens	2200	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635979
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1557	Homo sapiens	2100	10.1186/s12915-020-00839-8	skeletal tissue	bone	ENA	PRJEB33848	ERS3635970
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1558	Homo sapiens	2100	10.1186/s12915-020-00839-8	skeletal tissue	bone	ENA	PRJEB33848	ERS3635971
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1559	Homo sapiens	1900	10.1186/s12915-020-00839-8	skeletal tissue	bone	ENA	PRJEB33848	ERS3636036
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1560	Homo sapiens	2000	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635978
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1561	Homo sapiens	2200	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635988
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1563	Homo sapiens	2100	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635983
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1564	Homo sapiens	2200	10.1371/journal.pone.0060307	oral	tooth	ENA	PRJEB33848	ERS3635967
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1564	Homo sapiens	2200	10.1371/journal.pone.0060307	skeletal tissue	bone	ENA	PRJEB33848	ERS3635996
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1564	Homo sapiens	2200	10.1371/journal.pone.0060307	soft tissue	unknown	ENA	PRJEB33848	ERS3635972
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1565	Homo sapiens	2000	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635966
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1566	Homo sapiens	2600	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635919
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1568	Homo sapiens	3300	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635933
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1569	Homo sapiens	2700	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635938
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1570	Homo sapiens	2000	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635980
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1572	Homo sapiens	1800	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636027
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1573	Homo sapiens	1900	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636012
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1573	Homo sapiens	1900	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635984
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1574	Homo sapiens	2000	10.1186/s12915-020-00839-8	oral	dental calculus	ENA	PRJEB33848	ERS3636013
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1576	Homo sapiens	2200	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635981
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1577	Homo sapiens	1900	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636022
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1579	Homo sapiens	2200	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635992
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1580	Homo sapiens	2300	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635937
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1582	Homo sapiens	1900	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636024
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1583	Homo sapiens	2200	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635989
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1584	Homo sapiens	2700	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635930
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1585	Homo sapiens	2300	10.1371/journal.pone.0060307	skeletal tissue	bone	ENA	PRJEB33848	ERS3635998
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1585	Homo sapiens	2300	10.1371/journal.pone.0060307	soft tissue	unknown	ENA	PRJEB33848	ERS3635973
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1587	Homo sapiens	2000	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635987
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1588	Homo sapiens	2200	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635977
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1590	Homo sapiens	2300	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635926
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1591	Homo sapiens	2700	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635936
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1594	Homo sapiens	2200	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636007
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1594	Homo sapiens	2200	10.1038/ncomms15694	oral	dental calculus	ENA	PRJEB33848	ERS3636014,ERS3636102,ERS3636103
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1595	Homo sapiens	2900	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635963
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1596	Homo sapiens	2600	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635955
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1599	Homo sapiens	2000	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3636006
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1601	Homo sapiens	1900	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636035
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1602	Homo sapiens	2200	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636008
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1603	Homo sapiens	2300	10.1186/s12915-020-00839-8	skeletal tissue	bone	ENA	PRJEB33848	ERS3635914
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1604	Homo sapiens	2600	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635921
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1605	Homo sapiens	2600	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635941
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1606	Homo sapiens	2600	10.1186/s12915-020-00839-8	skeletal tissue	bone	ENA	PRJEB33848	ERS3635928
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1607	Homo sapiens	1900	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3636032
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1608	Homo sapiens	2700	10.1371/journal.pone.0060307	skeletal tissue	bone	ENA	PRJEB33848	ERS3635951
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1608	Homo sapiens	2700	10.1371/journal.pone.0060307	soft tissue	unknown	ENA	PRJEB33848	ERS3635923
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1609	Homo sapiens	2600	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635929
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1611	Homo sapiens	1800	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636028
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1612	Homo sapiens	2600	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635948
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1614	Homo sapiens	2600	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635946
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1614	Homo sapiens	2600	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635927
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1615	Homo sapiens	2800	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635943
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1616	Homo sapiens	2900	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635920
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1617	Homo sapiens	3000	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635945
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1618	Homo sapiens	2400	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635944
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1619	Homo sapiens	2700	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635949
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1620	Homo sapiens	2200	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635993
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1621	Homo sapiens	2100	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635994
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1622	Homo sapiens	2800	10.1371/journal.pone.0060307	skeletal tissue	bone	ENA	PRJEB33848	ERS3635953
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1622	Homo sapiens	2800	10.1371/journal.pone.0060307	soft tissue	unknown	ENA	PRJEB33848	ERS3635924
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1623	Homo sapiens	2200	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635995
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1624	Homo sapiens	2000	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636038
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1627	Homo sapiens	2000	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636009
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1627	Homo sapiens	2000	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636010
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1630	Homo sapiens	2200	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635976,ERS3636087,ERS3636088,ERS3636089
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1631	Homo sapiens	1900	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636042
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1633	Homo sapiens	2300	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635964
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1634	Homo sapiens	2400	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635918
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1635	Homo sapiens	1700	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636011
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1636	Homo sapiens	2300	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635962
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1642	Homo sapiens	2300	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635913
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1645	Homo sapiens	2300	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635917
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1647	Homo sapiens	2300	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3635958
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1648	Homo sapiens	2000	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635999
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1648	Homo sapiens	2000	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636002
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1649	Homo sapiens	2800	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635954
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1650	Homo sapiens	2800	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635961
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1651	Homo sapiens	2200	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636005
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1652	Homo sapiens	1900	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636023
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1653	Homo sapiens	2600	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635942
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1654	Homo sapiens	2300	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635960
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1655	Homo sapiens	3100	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635957
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1656	Homo sapiens	2100	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635968
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1658	Homo sapiens	1900	10.1186/s12915-020-00839-8	skeletal tissue	bone	ENA	PRJEB33848	ERS3636015
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1660	Homo sapiens	2200	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3636001
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1665	Homo sapiens	2000	10.1186/s12915-020-00839-8	oral	tooth	ENA	PRJEB33848	ERS3636040
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1666	Homo sapiens	1900	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3636037
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1667	Homo sapiens	2600	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635947
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1668	Homo sapiens	2200	10.1038/ncomms15694	skeletal tissue	bone	ENA	PRJEB33848	ERS3635986
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1668	Homo sapiens	2200	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636003
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1671	Homo sapiens	2100	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636004
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1672	Homo sapiens	1900	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636041
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir1673	Homo sapiens	2600	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635956
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir3533	Homo sapiens	2600	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635925
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir3536	Homo sapiens	2000	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636019
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir3544	Homo sapiens	1500	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636020
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir3552	Homo sapiens	1600	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3636021
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir3578	Homo sapiens	2200	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635974
Neukamm2020	2020	10.1186/s12915-020-00839-8	Abusir el-Meleq	29.24	31.1	Egypt	Abusir3610	Homo sapiens	2200	10.1038/ncomms15694	oral	tooth	ENA	PRJEB33848	ERS3635975
Eerkens2018	2018	10.1016/j.ijpp.2018.05.001	CA-SCL-919, Santa Clara County	37.3	-121.8	USA	RN4-Calculus	Homo sapiens	400	10.1016/j.ijpp.2018.05.001	oral	dental calculus	SRA	PRJNA377320	SRS2006287
Eerkens2018	2018	10.1016/j.ijpp.2018.05.001	CA-SCL-919, Santa Clara County	37.3	-121.8	USA	RN1-Calculus	Homo sapiens	500	10.1016/j.ijpp.2018.05.001	oral	dental calculus	SRA	PRJNA377320	SRS2006289
Eerkens2018	2018	10.1016/j.ijpp.2018.05.001	CA-SCL-919, Santa Clara County	37.3	-121.8	USA	RN2-Calculus	Homo sapiens	400	10.1016/j.ijpp.2018.05.001	oral	dental calculus	SRA	PRJNA377320	SRS2006288
Eerkens2018	2018	10.1016/j.ijpp.2018.05.001	CA-SCL-919, Santa Clara County	37.3	-121.8	USA	RN3-Calculus	Homo sapiens	400	10.1016/j.ijpp.2018.05.001	oral	dental calculus	SRA	PRJNA377320	SRS2006290
Modi2020	2020	10.1007/s12520-019-00983-5	Porticus Octaviae (Rome)	41.892	12.478	Italy	P.O 108-7	Homo sapiens	900	10.1007/s12520-019-00983-5	oral	dental calculus	SRA	PRJNA660212	SRS7296485
