project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	singlegenome_domain	singlegenome_species	material	genome_type	collection_date	archive	data_type	archive_accession	run_accession	library_layout	fastq_ftp
Keller2019	2019	10.1073/pnas.1820447116	Saint-Doulchard Le Pressoir 	47.105	2.357	France	LSD023.A	Homo sapiens	1300	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465394	ERR3341137,ERR3341138	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3341137/ERR3341137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3341137/ERR3341137_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3341138/ERR3341138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3341138/ERR3341138_2.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Saint-Doulchard Le Pressoir 	47.105	2.357	France	LSD024.A	Homo sapiens	1300	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465395	ERR3341139,ERR3341140	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/009/ERR3341139/ERR3341139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/009/ERR3341139/ERR3341139_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3341140/ERR3341140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3341140/ERR3341140_2.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Saint-Doulchard Le Pressoir 	47.105	2.357	France	LSD026.A	Homo sapiens	1300	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465396	ERR3341141	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3341141/ERR3341141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3341141/ERR3341141_2.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Lunel-Viel (Quartier centrale)	43.677	4.092	France	LVC001 merged	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465397,ERS3465398	ERR3341142,ERR3341143	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/002/ERR3341142/ERR3341142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/002/ERR3341142/ERR3341142_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3341143/ERR3341143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3341143/ERR3341143_2.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Lunel-Viel (Quartier centrale)	43.677	4.092	France	LVC005 merged	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465399,ERS3465400,ERS3465401	ERR3341144,ERR3341145	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3341144/ERR3341144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3341144/ERR3341144_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/005/ERR3341145/ERR3341145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/005/ERR3341145/ERR3341145_2.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Lunel-Viel (Quartier centrale)	43.677	4.092	France	LVC006.A	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465402	ERR3341217,ERR3341218,ERR3341219,ERR3341220,ERR3341221,ERR3341222,ERR3341223,ERR3341224,ERR3341225,ERR3341226,ERR3341227,ERR3341228	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3341217/ERR3341217.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3341218/ERR3341218.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/009/ERR3341219/ERR3341219.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3341220/ERR3341220.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3341221/ERR3341221.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/002/ERR3341222/ERR3341222.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3341223/ERR3341223.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3341224/ERR3341224.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/005/ERR3341225/ERR3341225.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3341226/ERR3341226.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3341227/ERR3341227.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3341228/ERR3341228.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Petting	47.912	12.816	Germany	PET004.A	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465404	ERR3341146,ERR3341229	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3341146/ERR3341146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3341146/ERR3341146_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/009/ERR3341229/ERR3341229.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Petting	47.912	12.816	Germany	PET005.A	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465405	ERR3341147,ERR3341230	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3341147/ERR3341147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3341147/ERR3341147_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3341230/ERR3341230.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Petting	47.912	12.816	Germany	PET006.A	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465406	ERR3341148,ERR3341231	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3341148/ERR3341148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3341148/ERR3341148_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3341231/ERR3341231.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Unterthürheim	48.599	10.706	Germany	UNT002.A	Homo sapiens	1600	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465407	ERR3341149,ERR3341232	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/009/ERR3341149/ERR3341149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/009/ERR3341149/ERR3341149_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/002/ERR3341232/ERR3341232.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Unterthürheim	48.599	10.706	Germany	UNT003.A	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465408	ERR3341150,ERR3341233	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3341150/ERR3341150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3341150/ERR3341150_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3341233/ERR3341233.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Unterthürheim	48.599	10.706	Germany	UNT004.A	Homo sapiens	1600	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465409	ERR3341151,ERR3341234	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3341151/ERR3341151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3341151/ERR3341151_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3341234/ERR3341234.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Unterthürheim	48.599	10.706	Germany	UNT005.A	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465410	ERR3341152	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/002/ERR3341152/ERR3341152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/002/ERR3341152/ERR3341152_2.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Unterthürheim	48.599	10.706	Germany	UNT006.A	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465411	ERR3341153,ERR3341235	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3341153/ERR3341153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3341153/ERR3341153_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/005/ERR3341235/ERR3341235.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Valencia	39.476	-0.374	Spain	VAL001.B	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465403	ERR3341154,ERR3341236	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3341154/ERR3341154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3341154/ERR3341154_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3341236/ERR3341236.fastq.gz
Keller2019	2019	10.1073/pnas.1820447116	Waging	47.934	12.733	Germany	WAG001.A	Homo sapiens	1500	10.1073/pnas.1820447116	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS3465412	ERR3341155,ERR3341237	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/005/ERR3341155/ERR3341155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/005/ERR3341155/ERR3341155_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3341237/ERR3341237.fastq.gz
Muhlemann2018b	2018	10.1073/pnas.1804921115	Tian Shan	41.501	75.794	Kyrgyzstan	DA66	Homo sapiens	1500	10.1073/pnas.1804921115	virus	Parvovirus B19	unknown	chromosome	NA	ENA	reference_aligned,consensus	ERS2484289
Muhlemann2018b	2018	10.1073/pnas.1804921115	Lake Baikal (Shamanka II)	51.698	103.703	Russia	DA337	Homo sapiens	4000	10.1073/pnas.1804921115	virus	Parvovirus B19	unknown	chromosome	NA	ENA	reference_aligned,consensus	ERS2484292
Muhlemann2018b	2018	10.1073/pnas.1804921115	Gotland	57.63	18.28	Sweden	VK477	Homo sapiens	1000	10.1073/pnas.1804921115	virus	Parvovirus B19	tooth	chromosome	NA	ENA	reference_aligned,consensus	ERS2484298
Muhlemann2018b	2018	10.1073/pnas.1804921115	Brandýsek	50.18	14.15	Czech Republic	RISE569	Homo sapiens	1300	10.1073/pnas.1804921115	virus	Parvovirus B19	tooth	chromosome	NA	ENA	reference_aligned,consensus	ERS2484294
Muhlemann2018b	2018	10.1073/pnas.1804921115	Bazaiha, Krasnoyarsk	55.951	92.784	Russia	NEO105	Homo sapiens	500	10.1073/pnas.1804921115	virus	Parvovirus B19	tooth	chromosome	NA	ENA	reference_aligned,consensus	ERS2484293
Muhlemann2018b	2018	10.1073/pnas.1804921115	Lake Baikal (Shamanka II)	51.698	103.703	Russia	DA251	Homo sapiens	6900	10.1073/pnas.1804921115	virus	Parvovirus B19	tooth	chromosome	NA	ENA	reference_aligned,consensus	ERS2484290
Muhlemann2018b	2018	10.1073/pnas.1804921115	Eastern Settlement	60.99	-45.42	Greenland	VK6	Homo sapiens	1000	10.1073/pnas.1804921115	virus	Parvovirus B19	tooth	chromosome	NA	ENA	reference_aligned,consensus	ERS2484295
Muhlemann2018b	2018	10.1073/pnas.1804921115	Bodzia	52.703	18.887	Poland	VK154	Homo sapiens	1000	10.1073/pnas.1804921115	virus	Parvovirus B19	tooth	chromosome	NA	ENA	reference_aligned,consensus	ERS2484297
Muhlemann2018b	2018	10.1073/pnas.1804921115	Oxford	51.756	-1.257	United Kingdom	VK143	Homo sapiens	1100	10.1073/pnas.1804921115	virus	Parvovirus B19	tooth	chromosome	NA	ENA	reference_aligned,consensus	ERS2484296
Muhlemann2018b	2018	10.1073/pnas.1804921115	Lake Baikal (Shamanka II)	51.698	103.703	Russia	DA336	Homo sapiens	4100	10.1073/pnas.1804921115	virus	Parvovirus B19	unknown	chromosome	NA	ENA	reference_aligned,consensus	ERS2484291
Wagner2014	2014	10.1016/S1473-3099(13)70323-2	Aschheim-Bajuwarenring	48.172	11.715	Germany	A120	Homo sapiens	1400	10.1016/S1473-3099(13)70323-2	bacteria	Yersinia pestis	tooth	chromosome	NA	SRA	raw	SRS514388,SRS514389,SRS514393,SRS514395,SRS514397,SRS514398,SRS514399,SRS514400,SRS514401,SRS514402,SRS514403,SRS514404,SRS514423,SRS514424,SRS514425,SRS514426,SRS514427,SRS514429,SRS514430,SRS514431,SRS514435,SRS514436,SRS514437,SRS514438,SRS514439,SRS514440,SRS514441,SRS514442,SRS514507,SRS514506,SRS514505,SRS514444	SRR1048908	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1048908/SRR1048908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/008/SRR1048908/SRR1048908_2.fastq.gz
Wagner2014	2014	10.1016/S1473-3099(13)70323-2	Aschheim-Bajuwarenring	48.172	11.715	Germany	A76	Homo sapiens	1400	10.1016/S1473-3099(13)70323-2	bacteria	Yersinia pestis	tooth	chromosome	NA	SRA	raw	SRS514391,SRS514392,SRS514432,SRS514443,SRS514508	SRR1048912	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR1048912/SRR1048912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR1048912/SRR1048912_2.fastq.gz
Bos2011	2011	10.1038/nature10549	East Smithfield Cemetery	51.508	-0.069	United Kingdom	ES_11972	Homo sapiens	600	10.1038/nature10549	bacteria	Yersinia pestis	tooth	chromosome	NA	SRA	raw	SRS259946	SRR341962	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341962/SRR341962.fastq.gz
Bos2011	2011	10.1038/nature10549	Abbey St. Mary Graces	51.508	-0.069	United Kingdom	ES_6330	Homo sapiens	600	10.1038/nature10549	bacteria	Yersinia pestis	tooth	chromosome	NA	SRA	raw	SRS259944	SRR341960	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341960/SRR341960.fastq.gz
Bos2011	2011	10.1038/nature10549	East Smithfield Cemetery	51.508	-0.069	United Kingdom	ES_8124	Homo sapiens	600	10.1038/nature10549	bacteria	Yersinia pestis	tooth	chromosome	NA	SRA	raw	SRS259947	SRR341963	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341963/SRR341963.fastq.gz
Bos2011	2011	10.1038/nature10549	East Smithfield Cemetery	51.508	-0.069	United Kingdom	ES_8291	Homo sapiens	600	10.1038/nature10549	bacteria	Yersinia pestis	tooth	chromosome	NA	SRA	raw	SRS259945	SRR341961	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341961/SRR341961.fastq.gz
Bos2016	2016	10.7554/eLife.12994.001	l'Observance	43.301	5.367	France	OBS107	Homo sapiens	200	10.7554/eLife.12994.001	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS1020860	ERR1193532,ERR1193537	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/002/ERR1193532/ERR1193532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/002/ERR1193532/ERR1193532_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/007/ERR1193537/ERR1193537.fastq.gz
Bos2016	2016	10.7554/eLife.12994.001	l'Observance	43.301	5.367	France	OBS110	Homo sapiens	200	10.7554/eLife.12994.001	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS1020861	ERR1193533,ERR1193538	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/003/ERR1193533/ERR1193533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/003/ERR1193533/ERR1193533_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/008/ERR1193538/ERR1193538.fastq.gz
Bos2016	2016	10.7554/eLife.12994.001	l'Observance	43.301	5.367	France	OBS116	Homo sapiens	200	10.7554/eLife.12994.001	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS1020862	ERR1193534,ERR1193539	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/004/ERR1193534/ERR1193534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/004/ERR1193534/ERR1193534_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/009/ERR1193539/ERR1193539.fastq.gz
Bos2016	2016	10.7554/eLife.12994.001	l'Observance	43.301	5.367	France	OBS124	Homo sapiens	200	10.7554/eLife.12994.001	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS1020863	ERR1193535,ERR1193540	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/005/ERR1193535/ERR1193535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/005/ERR1193535/ERR1193535_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/000/ERR1193540/ERR1193540.fastq.gz
Bos2016	2016	10.7554/eLife.12994.001	l'Observance	43.301	5.367	France	OBS137	Homo sapiens	200	10.7554/eLife.12994.001	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS1020864	ERR1193536,ERR1193541	PAIRED,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/006/ERR1193536/ERR1193536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/006/ERR1193536/ERR1193536_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR119/001/ERR1193541/ERR1193541.fastq.gz
PattersonRoss2018	2018	10.1371/journal.ppat.1006750	Sacristy of the Basilica of St. Domenico Maggiore	40.848	14.254	Italy	NASD24	Homo sapiens	400	10.1371/journal.ppat.1006750	virus	Hepatitis B virus	tissue	chromosome	NA	GenBank	consensus	MG585269
Vagene2018	2018	10.1038/s41559-017-0446-6	Teposcolula-Yucundaa	17.499	-97.467	Mexico	Tepos_10	Homo sapiens	400	10.1038/s41559-017-0446-6	bacteria	Salmonella enterica	tooth	chromosome	NA	ENA	raw	ERS2020211	ERR2204587,ERR2204588,ERR2204589,ERR2204590,ERR2204627	PAIRED,PAIRED,PAIRED,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/007/ERR2204587/ERR2204587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/007/ERR2204587/ERR2204587_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/008/ERR2204588/ERR2204588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/008/ERR2204588/ERR2204588_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/009/ERR2204589/ERR2204589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/009/ERR2204589/ERR2204589_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/000/ERR2204590/ERR2204590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/000/ERR2204590/ERR2204590_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/007/ERR2204627/ERR2204627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/007/ERR2204627/ERR2204627_2.fastq.gz
Vagene2018	2018	10.1038/s41559-017-0446-6	Teposcolula-Yucundaa	17.499	-97.467	Mexico	Tepos_11	Homo sapiens	400	10.1038/s41559-017-0446-6	bacteria	Salmonella enterica	tooth	chromosome	NA	ENA	raw	ERS2020212	ERR2204591,ERR2204592,ERR2204628,ERR2204664,ERR2204665,ERR2204666,ERR2204667	PAIRED,PAIRED,PAIRED,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/001/ERR2204591/ERR2204591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/001/ERR2204591/ERR2204591_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/002/ERR2204592/ERR2204592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/002/ERR2204592/ERR2204592_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/008/ERR2204628/ERR2204628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/008/ERR2204628/ERR2204628_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/004/ERR2204664/ERR2204664.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/005/ERR2204665/ERR2204665.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/006/ERR2204666/ERR2204666.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/007/ERR2204667/ERR2204667.fastq.gz
Vagene2018	2018	10.1038/s41559-017-0446-6	Teposcolula-Yucundaa	17.499	-97.467	Mexico	Tepos_14	Homo sapiens	400	10.1038/s41559-017-0446-6	bacteria	Salmonella enterica	tooth	chromosome	NA	ENA	raw	ERS2020215	ERR2204593,ERR2204594,ERR2204595,ERR2204596,ERR2204631	PAIRED,PAIRED,PAIRED,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/003/ERR2204593/ERR2204593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/003/ERR2204593/ERR2204593_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/004/ERR2204594/ERR2204594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/004/ERR2204594/ERR2204594_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/005/ERR2204595/ERR2204595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/005/ERR2204595/ERR2204595_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/006/ERR2204596/ERR2204596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/006/ERR2204596/ERR2204596_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/001/ERR2204631/ERR2204631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/001/ERR2204631/ERR2204631_2.fastq.gz
Vagene2018	2018	10.1038/s41559-017-0446-6	Teposcolula-Yucundaa	17.499	-97.467	Mexico	Tepos_20	Homo sapiens	400	10.1038/s41559-017-0446-6	bacteria	Salmonella enterica	tooth	chromosome	NA	ENA	raw	ERS2020221	ERR2204597,ERR2204598,ERR2204638,ERR2204668,ERR2204669,ERR2204670,ERR2204671	PAIRED,PAIRED,PAIRED,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/007/ERR2204597/ERR2204597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/007/ERR2204597/ERR2204597_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/008/ERR2204598/ERR2204598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/008/ERR2204598/ERR2204598_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/008/ERR2204638/ERR2204638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/008/ERR2204638/ERR2204638_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/008/ERR2204668/ERR2204668.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/009/ERR2204669/ERR2204669.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/000/ERR2204670/ERR2204670.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/001/ERR2204671/ERR2204671.fastq.gz
Vagene2018	2018	10.1038/s41559-017-0446-6	Teposcolula-Yucundaa	17.499	-97.467	Mexico	Tepos_34	Homo sapiens	400	10.1038/s41559-017-0446-6	bacteria	Salmonella enterica	tooth	chromosome	NA	ENA	raw	ERS2020226	ERR2204609,ERR2204610,ERR2204643,ERR2204672,ERR2204673,ERR2204674,ERR2204675	PAIRED,PAIRED,PAIRED,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/009/ERR2204609/ERR2204609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/009/ERR2204609/ERR2204609_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/000/ERR2204610/ERR2204610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/000/ERR2204610/ERR2204610_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/003/ERR2204643/ERR2204643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/003/ERR2204643/ERR2204643_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/002/ERR2204672/ERR2204672.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/003/ERR2204673/ERR2204673.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/004/ERR2204674/ERR2204674.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR220/005/ERR2204675/ERR2204675.fastq.gz
